Type,Name/Price,Address,City,Zip,State,Category,Latitude,Longitude,Date
C,LEAVING SCENE OF ACCIDENT,2820 MARKET ST,St. Louis,63103,MO,Ignore,38.63055,-90.22011,11/1/2017
C,PUBLIC ORDER-TRESPASSING,2211 MARKET ST,St. Louis,63103,MO,Ignore,38.63058026,-90.21250678,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",2211 MARKET ST,St. Louis,63103,MO,Violent,38.63058026,-90.21250678,11/1/2017
C,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2211 MARKET ST,St. Louis,63103,MO,Violent,38.63058026,-90.21250678,11/1/2017
C,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2211 MARKET ST,St. Louis,63103,MO,Violent,38.63058026,-90.21250678,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,2211 MARKET ST,St. Louis,63103,MO,Violent,38.63058026,-90.21250678,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2211 MARKET ST,St. Louis,63103,MO,Non-Violent,38.63058026,-90.21250678,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2211 MARKET ST,St. Louis,63103,MO,Violent,38.63058026,-90.21250678,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,616 N 7TH ST,St. Louis,63101,MO,Ignore,38.6306754,-90.19032205,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,315 N 15TH ST,St. Louis,63103,MO,Non-Violent,38.63067577,-90.20167589,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4560 CHOUTEAU AVE,St. Louis,63110,MO,Violent,38.63071,-90.26307,11/1/2017
C,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,310 N 15TH ST,St. Louis,63103,MO,Non-Violent,38.63093,-90.20084,11/1/2017
C,"LARCENY-SHOPLIFT $500 - $24,999",310 N 15TH ST,St. Louis,63103,MO,Violent,38.63093,-90.20084,11/1/2017
C,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,310 N 15TH ST,St. Louis,63103,MO,Violent,38.63093,-90.20084,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,310 N 15TH ST,St. Louis,63103,MO,Non-Violent,38.63093,-90.20084,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,310 N 15TH ST,St. Louis,63103,MO,Violent,38.63093,-90.20084,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,0 S COMPTON AVE / MARKET ST,St. Louis,63103,MO,Violent,38.63093,-90.22732,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,205 N 18TH ST,St. Louis,63103,MO,Violent,38.63095,-90.20612,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,205 N 18TH ST,St. Louis,63103,MO,Non-Violent,38.63095,-90.20612,11/1/2017
C,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,1000 WASHINGTON AVE,St. Louis,63101,MO,Violent,38.63097,-90.19448,11/1/2017
C,FRAUD-CREDIT DEVICE/UNDER $150,1221 LOCUST ST,St. Louis,63103,MO,Ignore,38.63097,-90.19827,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1720 OLIVE ST,St. Louis,63103,MO,Violent,38.63111,-90.20547,11/1/2017
C,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2801 MARKET ST,St. Louis,63103,MO,Violent,38.63120787,-90.21945747,11/1/2017
C,LEAVING SCENE OF ACCIDENT,1122 WASHINGTON AVE,St. Louis,63101,MO,Ignore,38.63127,-90.19593,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1220 ST CHARLES ST,St. Louis,63103,MO,Violent,38.63127,-90.19818,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,52 S JEFFERSON AVE,St. Louis,63103,MO,Ignore,38.63142527,-90.21521733,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,647 TOWER GROVE AVE,St. Louis,63110,MO,Violent,38.63149662,-90.25461905,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1200 WASHINGTON AVE,St. Louis,63103,MO,Violent,38.63153,-90.19718,11/1/2017
C,HEALTH-SANITATION VIOL,3728 MARKET ST,St. Louis,63110,MO,Ignore,38.63157,-90.23981,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1600 LOCUST ST,St. Louis,63103,MO,Ignore,38.63159,-90.20314,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,1600 LOCUST ST,St. Louis,63103,MO,Violent,38.63159,-90.20314,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1801 OLIVE ST,St. Louis,63103,MO,Non-Violent,38.63173,-90.20584,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,701 CONVENTION PZ,St. Louis,63101,MO,Non-Violent,38.6318294,-90.18930525,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",701 CONVENTION PZ,St. Louis,63101,MO,Violent,38.6318294,-90.18930525,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1915 OLIVE ST,St. Louis,63103,MO,Violent,38.63187247,-90.20771012,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1915 OLIVE ST,St. Louis,63103,MO,Non-Violent,38.63187247,-90.20771012,11/1/2017
C,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1915 OLIVE ST,St. Louis,63103,MO,Violent,38.63187247,-90.20771012,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1915 OLIVE ST,St. Louis,63103,MO,Violent,38.63187247,-90.20771012,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1915 OLIVE ST,St. Louis,63103,MO,Ignore,38.63187247,-90.20771012,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,374 S GRAND BLVD,St. Louis,63103,MO,Violent,38.63191,-90.23349,11/1/2017
C,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",374 S GRAND BLVD,St. Louis,63103,MO,Non-Violent,38.63191,-90.23349,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,3026 LACLEDE AVE,St. Louis,63103,MO,Violent,38.63192,-90.22492,11/1/2017
C,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,3026 LACLEDE AVE,St. Louis,63103,MO,Non-Violent,38.63192,-90.22492,11/1/2017
C,AUTO THEFT-PERM RETNT/JOY RIDE,3026 LACLEDE AVE,St. Louis,63103,MO,Violent,38.63192,-90.22492,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1511 LOCUST ST,St. Louis,63103,MO,Ignore,38.63197,-90.20192,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,1 S COMPTON AVE,St. Louis,63103,MO,Violent,38.632074,-90.227527,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,1 S COMPTON AVE,St. Louis,63103,MO,Violent,38.632074,-90.227527,11/1/2017
C,AUTO THEFT-OTHR VEH/PERM RETNT/JOY RIDE,114 N BEAUMONT ST,St. Louis,63103,MO,Violent,38.63208677,-90.21693485,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",0 N 14TH ST / WASHINGTON AVE,St. Louis,63103,MO,Violent,38.63236,-90.199635,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,1306 LUCAS AVE,St. Louis,63103,MO,Violent,38.63243,-90.19852,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1407 WASHINGTON AVE,St. Louis,63103,MO,Non-Violent,38.63246031,-90.19987447,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1001 MCCAUSLAND AVE,St. Louis,63117,MO,Violent,38.63272,-90.30507,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,999 N 2ND ST,St. Louis,63102,MO,Violent,38.63285,-90.18409,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,999 N 2ND ST,St. Louis,63102,MO,Violent,38.63285,-90.18409,11/1/2017
C,STLG BY DECEIT/IDENTITY THEFT REPORT,999 N 2ND ST,St. Louis,63102,MO,Ignore,38.63285,-90.18409,11/1/2017
C,"LARCENY-FROM BUILDING $500 - $24,999",999 N 2ND ST,St. Louis,63102,MO,Violent,38.63285,-90.18409,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,999 N 2ND ST,St. Louis,63102,MO,Violent,38.63285,-90.18409,11/1/2017
C,LEAVING SCENE OF ACCIDENT,999 N 2ND ST,St. Louis,63102,MO,Ignore,38.63285,-90.18409,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,0 N LEONARD AVE / WASHINGTON AVE,St. Louis,63103,MO,Violent,38.63292002,-90.20229999,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1511 WASHINGTON AVE,St. Louis,63103,MO,Violent,38.63294,-90.20077,11/1/2017
C,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,5043 CLAYTON AVE,St. Louis,63110,MO,Non-Violent,38.6329621,-90.26883052,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,643 CONCOURSE DR,St. Louis,63110,MO,Violent,38.63298233,-90.28575209,11/1/2017
C,LARCENY-ALL OTH/FRM PRSN/UNDER $500,643 CONCOURSE DR,St. Louis,63110,MO,Violent,38.63298233,-90.28575209,11/1/2017
C,LEAVING SCENE OF ACCIDENT,721 N TUCKER BLVD,St. Louis,63101,MO,Ignore,38.63305,-90.19665,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,721 N TUCKER BLVD,St. Louis,63101,MO,Violent,38.63305,-90.19665,11/1/2017
C,STLG BY DECEIT/IDENTITY THEFT REPORT,721 N TUCKER BLVD,St. Louis,63101,MO,Ignore,38.63305,-90.19665,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,721 N TUCKER BLVD,St. Louis,63101,MO,Violent,38.63305,-90.19665,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,721 N TUCKER BLVD,St. Louis,63101,MO,Violent,38.63305,-90.19665,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,721 N TUCKER BLVD,St. Louis,63101,MO,Violent,38.63305,-90.19665,11/1/2017
C,STLG BY DECEIT/IDENTITY THEFT REPORT,721 N TUCKER BLVD,St. Louis,63101,MO,Ignore,38.63305,-90.19665,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,1911 LOCUST ST,St. Louis,63103,MO,Violent,38.63315,-90.20753,11/1/2017
C,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,411 N 20TH ST,St. Louis,63103,MO,Violent,38.63327,-90.20815,11/1/2017
C,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2001 LOCUST ST,St. Louis,63103,MO,Ignore,38.63327,-90.20815,11/1/2017
C,HEALTH-SANITATION VIOL,2005 LOCUST ST,St. Louis,63103,MO,Ignore,38.6333,-90.20828,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3674 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.633368,-90.237194,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,800 N TUCKER BLVD,St. Louis,63101,MO,Violent,38.63344,-90.19559,11/1/2017
C,ARSON-2ND DEGREE/SUCCESS,2601 OLIVE ST,St. Louis,63103,MO,Violent,38.63353,-90.2143,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,801 N TUCKER BLVD,St. Louis,63101,MO,Violent,38.63355,-90.19632,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,1 GOVERNMENT DR,St. Louis,63110,MO,Violent,38.6335852,-90.29097035,11/1/2017
C,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,35 S GRAND BLVD,St. Louis,63103,MO,Ignore,38.63365,-90.23441,11/1/2017
C,AUTO THEFT-PERM RETNT/JOY RIDE,35 S GRAND BLVD,St. Louis,63103,MO,Violent,38.63365,-90.23441,11/1/2017
C,AUTO THEFT-PERM RETNT/JOY RIDE,35 S GRAND BLVD,St. Louis,63103,MO,Violent,38.63365,-90.23441,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,20 N GRAND BLVD,St. Louis,63103,MO,Non-Violent,38.63372,-90.23312,11/1/2017
C,ROBBERY-MISC/FIREARM USED/SUCCESSFUL,20 N GRAND BLVD,St. Louis,63103,MO,Violent,38.63372,-90.23312,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1 IKEA WAY,St. Louis,63112,MO,Violent,38.63378,-90.24463,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,721 N 17TH ST,St. Louis,63103,MO,Violent,38.6339,-90.20317,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,414 N 23RD ST,St. Louis,63103,MO,Violent,38.63403,-90.21177,11/1/2017
C,LARCENY-ALL OTHER UNDER $500,0 N 15TH ST / DELMAR BLVD,St. Louis,63103,MO,Violent,38.63404,-90.19985,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1118 N 16TH ST,St. Louis,63103,MO,Non-Violent,38.63409499,-90.20138497,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1124 N 16TH ST,St. Louis,63103,MO,Non-Violent,38.63409499,-90.20138497,11/1/2017
C,LEAVING SCENE OF ACCIDENT,915 N 9TH ST,St. Louis,63101,MO,Ignore,38.63411,-90.19224,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/SCHOOL,1916 LUCAS AVE,St. Louis,63103,MO,Non-Violent,38.63419,-90.20689,11/1/2017
C,LARCENY-MTR VEH PARTS UNDER $500,1 S GRAND BLVD,St. Louis,63103,MO,Violent,38.63432907,-90.23391087,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3050 OLIVE ST,St. Louis,63103,MO,Violent,38.63443,-90.22274,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,21 S SPRING AVE,St. Louis,63108,MO,Violent,38.63452571,-90.23753828,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,660 S EUCLID AVE,St. Louis,63110,MO,Violent,38.63456244,-90.26319858,11/1/2017
C,LEAVING SCENE OF ACCIDENT,2709 LOCUST ST,St. Louis,63103,MO,Ignore,38.63478,-90.21624,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1004 COLE ST,St. Louis,63101,MO,Non-Violent,38.63481793,-90.19272629,11/1/2017
C,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,901 N 14TH ST,St. Louis,63106,MO,Non-Violent,38.63485133,-90.19804571,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",2020 DELMAR BLVD,St. Louis,63103,MO,Violent,38.63496,-90.208,11/1/2017
C,LARCENY-FROM BUILDING UNDER $500,2206 LUCAS AVE,St. Louis,63103,MO,Violent,38.63506,-90.2109,11/1/2017
C,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,2206 LUCAS AVE,St. Louis,63103,MO,Violent,38.63506,-90.2109,11/1/2017
C,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4949 BARNES JEWISH HOSPITAL PLZ,St. Louis,63110,MO,Violent,38.63506,-90.26467,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3728 LACLEDE AVE,St. Louis,63108,MO,Violent,38.63507,-90.23849,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4100 FOREST PARK AVE,St. Louis,63108,MO,Ignore,38.6352,-90.2481,11/1/2017
C,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4100 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.6352,-90.2481,11/1/2017
C,DUI-DRVING WHILE INTOXICATED,715 N 21ST ST,St. Louis,63103,MO,Non-Violent,38.63522,-90.20922,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3106 OLIVE ST,St. Louis,63103,MO,Violent,38.63525225,-90.2239782,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3108 OLIVE ST,St. Louis,63103,MO,Ignore,38.63526181,-90.22400629,11/1/2017
C,ROBBERY-HIGHWAY   /OTHR WEPN USED/ATTEMPT,999 N 13TH ST,St. Louis,63106,MO,Violent,38.63540843,-90.19645958,11/1/2017
C,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3043 OLIVE ST,St. Louis,63103,MO,Violent,38.63544,-90.22346,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3822 LACLEDE AVE,St. Louis,63108,MO,Violent,38.6355,-90.24061,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,420 S EUCLID AVE,St. Louis,63110,MO,Non-Violent,38.63573,-90.26138,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1935 DELMAR BLVD,St. Louis,63103,MO,Non-Violent,38.63584,-90.2069,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500,4260 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63629,-90.25183,11/1/2017
C,"LARCENY-FROM MTR VEH $500 - $24,999",410 S EUCLID AVE,St. Louis,63110,MO,Violent,38.63645869,-90.26278139,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,410 S EUCLID AVE,St. Louis,63110,MO,Violent,38.63645869,-90.26278139,11/1/2017
C,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",410 S EUCLID AVE,St. Louis,63110,MO,Non-Violent,38.63645869,-90.26278139,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4590 CHILDRENS PL,St. Louis,63110,MO,Ignore,38.63647,-90.26196667,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",400 S KINGSHIGHWAY BLVD,St. Louis,63110,MO,Violent,38.63648,-90.26551,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,400 S KINGSHIGHWAY BLVD,St. Louis,63110,MO,Non-Violent,38.63648,-90.26551,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3119 LOCUST ST,St. Louis,63103,MO,Ignore,38.63649,-90.22388,11/1/2017
C,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,0 N COMPTON AVE / LOCUST ST,St. Louis,63103,MO,Violent,38.63651,-90.2253,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4320 FOREST PARK AVE,St. Louis,63108,MO,Non-Violent,38.63656,-90.25308,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3700 WEST PINE BLVD,St. Louis,63108,MO,Ignore,38.63656227,-90.23713451,11/1/2017
C,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,3315 OLIVE ST,St. Louis,63103,MO,Violent,38.63658,-90.22744,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,1126 N 9TH ST,St. Louis,63101,MO,Violent,38.63658493,-90.1906789,11/1/2017
C,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6571 GOVERNMENT DR,St. Louis,63110,MO,Violent,38.63668198,-90.29206889,11/1/2017
C,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,510 N COMPTON AVE,St. Louis,63103,MO,Violent,38.63669865,-90.22517549,11/1/2017
C,LOITERING-BEGGING,1227 N 8TH ST,St. Louis,63106,MO,Non-Violent,38.63671225,-90.18954871,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",710 OFALLON ST,St. Louis,63106,MO,Violent,38.63676,-90.1889,11/1/2017
C,LEAVING SCENE OF ACCIDENT,4100 LACLEDE AVE,St. Louis,63108,MO,Ignore,38.63692,-90.24764,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4400 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63705,-90.25679,11/1/2017
C,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4251 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63714,-90.2512,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2601 DELMAR BLVD,St. Louis,63103,MO,Violent,38.63722,-90.21346,11/1/2017
C,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,2601 DELMAR BLVD,St. Louis,63103,MO,Violent,38.63722,-90.21346,11/1/2017
C,HEALTH-SANITATION VIOL,3323 LOCUST ST,St. Louis,63103,MO,Ignore,38.63723,-90.22736,11/1/2017
C,"LARCENY-SHOPLIFT $500 - $24,999",1220 N 10TH ST,St. Louis,63106,MO,Violent,38.637285,-90.191399,11/1/2017
C,"LARCENY-MTR VEH PARTS $500 - $24,999",3545 LINDELL BLVD,St. Louis,63103,MO,Violent,38.63737,-90.23128,11/1/2017
C,"LARCENY-ALL OTHER $500 - $24,999",3545 LINDELL,St. Louis,63103,MO,Violent,38.63737,-90.23128,11/1/2017
C,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3545 LINDELL,St. Louis,63103,MO,Non-Violent,38.63737,-90.23128,11/1/2017
C,ROBBERY-HIGHWAY       /KNIFE USED/ATTEMPT,1634 CARR DR,St. Louis,63106,MO,Violent,38.63748182,-90.20101325,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3650 LINDELL BLVD,St. Louis,63108,MO,Ignore,38.63753303,-90.23437369,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3650 LINDELL BLVD,St. Louis,63108,MO,Violent,38.63753303,-90.23437369,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3627 LINDELL BLVD,St. Louis,63108,MO,Ignore,38.63753529,-90.23391116,11/1/2017
C,LEAVING SCENE OF ACCIDENT,1212 N 13TH ST,St. Louis,63106,MO,Ignore,38.63754,-90.195,11/1/2017
C,RAPE -- FORCIBLE,1226 HADLEY ST,St. Louis,63106,MO,Violent,38.637742,-90.193422,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1 CHILDRENS PL,St. Louis,63110,MO,Non-Violent,38.63775,-90.26491,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1 CHILDRENS PL,St. Louis,63110,MO,Violent,38.63775,-90.26491,11/1/2017
C,LEAVING SCENE OF ACCIDENT,3601 LINDELL BLVD,St. Louis,63108,MO,Ignore,38.63782,-90.23297,11/1/2017
C,BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED,900 N JEFFERSON AVE,St. Louis,63106,MO,Violent,38.637915,-90.21276243,11/1/2017
C,HEALTH-SANITATION VIOL,1304 N 10TH ST,St. Louis,63106,MO,Ignore,38.63808192,-90.19136723,11/1/2017
C,"LARCENY-ALL OTHER $500 - $24,999",220 S EUCLID AVE,St. Louis,63110,MO,Violent,38.6381,-90.26171,11/1/2017
C,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,400 JEFFERSON DR,St. Louis,63110,MO,Violent,38.63815319,-90.27070573,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,4322 LACLEDE AVE,St. Louis,63108,MO,Violent,38.63817,-90.25249,11/1/2017
C,HEALTH-SANITATION VIOL,4921 PARKVIEW PL,St. Louis,63110,MO,Ignore,38.63818032,-90.26321086,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4425 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63821,-90.25647,11/1/2017
C,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,919 N JEFFERSON AVE,St. Louis,63106,MO,Violent,38.638345,-90.21287757,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,919 N JEFFERSON AVE,St. Louis,63106,MO,Violent,38.638345,-90.21287757,11/1/2017
C,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,3681 LINDELL BLVD,St. Louis,63108,MO,Violent,38.63838,-90.23521,11/1/2017
C,SIMPLE ASSAULT-ADULT/NO INJURY,4451 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63839,-90.25732,11/1/2017
C,SIMPLE ASSAULT-HARRASSMENT,4451 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63839,-90.25732,11/1/2017
C,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,4451 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63839,-90.25732,11/1/2017
C,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,4451 FOREST PARK AVE,St. Louis,63108,MO,Violent,38.63839,-90.25732,11/1/2017
C,ARSON-2ND DEGREE/SUCCESS,3310 SAMUEL SHEPARD DR,St. Louis,63103,MO,Violent,38.63844,-90.22646,11/1/2017
C,AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE,3536 WASHINGTON AVE,St. Louis,63103,MO,Violent,38.63846,-90.23114,11/1/2017
C,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",516 N GRAND BLVD,St. Louis,63103,MO,Non-Violent,38.63856,-90.23154,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3902 LINDELL BLVD,St. Louis,63108,MO,Non-Violent,38.63858,-90.24134,11/1/2017
C,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1405 N 7TH ST,St. Louis,63106,MO,Violent,38.63858139,-90.1877529,11/1/2017
C,LARCENY-SHOPLIFT UNDER $500,1407 N 7TH ST,St. Louis,63106,MO,Violent,38.63860501,-90.18774466,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1700 BIDDLE ST,St. Louis,63106,MO,Ignore,38.63864874,-90.20131772,11/1/2017
C,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3615 OLIVE ST,St. Louis,63108,MO,Violent,38.63867,-90.23258,11/1/2017
C,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",1415 N 7TH ST,St. Louis,63106,MO,Violent,38.6386995,-90.1877117,11/1/2017
C,"LARCENY-ALL OTHER $500 - $24,999",3755 LINDELL BLVD,St. Louis,63108,MO,Violent,38.63871,-90.23802,11/1/2017
C,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,218 N SARAH ST,St. Louis,63108,MO,Ignore,38.63883,-90.24573,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0 N 18TH ST / BIDDLE ST,St. Louis,63106,MO,Non-Violent,38.638975,-90.20265,11/1/2017
C,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",527 N GRAND BLVD,St. Louis,63103,MO,Violent,38.639,-90.23213,11/1/2017
C,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,527 N GRAND BLVD,St. Louis,63103,MO,Non-Violent,38.639,-90.23213,11/1/2017
